id,date,user,pc,activity
{F2N7-K5IN74EJ-0838EJUO},01/06/2010 07:49:20,IKR0401,PC-6741,Connect
{J2Y4-C5JB45SG-4611BKQW},01/06/2010 07:49:42,MPM0220,PC-2344,Connect
{L3N7-L8SJ02ID-1669JWQN},01/06/2010 07:49:49,AIB0948,PC-8245,Connect
{I5I6-S6PI14DU-4401JNGR},01/06/2010 07:52:21,HCM0267,PC-7651,Disconnect
{P2U4-U0MU86QC-4298QBMI},01/06/2010 07:52:39,THR0873,PC-4804,Connect
{W4C5-G5EW64DK-2367APJC},01/06/2010 07:55:17,DRR0162,PC-5168,Disconnect
{J6S0-K9MK99IL-8218NONW},01/06/2010 07:56:40,AIB0948,PC-8245,Disconnect
{A7C6-G0EL58TT-0794OWJT},01/06/2010 08:02:04,THR0873,PC-4804,Disconnect
{W2U0-P6VI46RE-6467JMPR},01/06/2010 08:02:13,IKR0401,PC-6741,Disconnect
{E9N6-H7BH84EF-8554UQKH},01/06/2010 08:07:00,MPM0220,PC-2344,Disconnect
{D1Y3-Y7HJ64FX-9917GMYD},01/06/2010 08:09:34,AJF0370,PC-8651,Connect
{S6B1-F0JI53NA-6628ARLF},01/06/2010 08:10:37,CTA0020,PC-3118,Connect
{U9G4-C0XD41NA-7246FWNO},01/06/2010 08:12:22,AVM0947,PC-0285,Disconnect
{V5X1-V6IF62LR-2077TSOD},01/06/2010 08:12:43,IIW0249,PC-0843,Connect
{R1B4-M9SA59RX-1372JMTL},01/06/2010 08:12:50,AJF0370,PC-8651,Disconnect
{K6W3-E3LA23VR-3911MVCF},01/06/2010 08:12:59,MPM0220,PC-7965,Connect
{L9I0-G9BT11MB-7110RMLX},01/06/2010 08:15:11,MPM0220,PC-7965,Disconnect
{R9P5-B7WF42NG-5100BHGQ},01/06/2010 08:16:52,PMC0328,PC-7219,Disconnect
{H9L0-H7DV02LW-8199UNQO},01/06/2010 08:16:58,DPM0423,PC-2567,Connect
{J2E6-U0MT12HR-2900ZYYD},01/06/2010 08:18:01,RSC0089,PC-9929,Connect
{I1Q7-V7VE42VM-7893BFTI},01/06/2010 08:20:15,HVF0067,PC-9939,Connect
{M1L4-D1YH76UI-8019CVNZ},01/06/2010 08:20:24,SGM0021,PC-1528,Connect
{X5O5-R9EZ59CN-1941DRLU},01/06/2010 08:20:38,RSC0089,PC-9929,Disconnect
{A9X9-S8QI77PK-1432YBKZ},01/06/2010 08:21:16,IIW0249,PC-0843,Disconnect
{Q4M0-A5TI28JK-8692BRQE},01/06/2010 08:22:37,DBB0384,PC-4243,Connect
{Y1Z0-A0KJ56AY-3433FNVA},01/06/2010 08:24:35,LRR0148,PC-4275,Connect
{B8B2-H1YA82ME-9500GPFS},01/06/2010 08:26:37,AIB0948,PC-8245,Connect
{V2P7-Z0AA44MZ-0249YXXC},01/06/2010 08:27:11,PDH0716,PC-0379,Disconnect
{I9K1-B0DX10GD-8649FMRS},01/06/2010 08:27:45,IBB0696,PC-4289,Connect
{Z8I2-C8OP74JM-8404LOXD},01/06/2010 08:29:44,MLL0598,PC-0189,Connect
{P0P5-Q2UB29SQ-0337CCSM},01/06/2010 08:29:56,DBB0384,PC-4243,Disconnect
{D9L5-V2DV76IE-4440TETU},01/06/2010 08:30:50,MBJ0312,PC-5250,Connect
{G5C4-I6KX49JG-2305WSJH},01/06/2010 08:31:26,CTA0020,PC-3118,Disconnect
{G5C0-A8DV67VF-8894MMQB},01/06/2010 08:32:06,IBB0696,PC-4289,Disconnect
{A1B6-O3KS25KQ-7156BCBR},01/06/2010 08:32:23,HXL0968,PC-0623,Connect
{F3I1-M0CI93IS-7689TSEH},01/06/2010 08:33:10,OBH0499,PC-7989,Connect
{O8I9-K8EQ45YF-6396UBOC},01/06/2010 08:34:22,HCM0267,PC-7651,Connect
{Y0U8-W3SX37LP-5369WYSZ},01/06/2010 08:34:34,VTT0385,PC-5027,Connect
{X7O6-A6TW70MV-5622QJSN},01/06/2010 08:35:55,JCG0316,PC-9245,Connect
{X9Z9-A3HZ21KB-8943VKCF},01/06/2010 08:35:58,CIM0271,PC-3291,Connect
{I8R0-I6MS31FE-7293JFCY},01/06/2010 08:36:05,MBJ0312,PC-5250,Disconnect
{Q8V9-W2UK30JQ-4773PLRA},01/06/2010 08:36:11,DMK0257,PC-1279,Connect
{H6S0-Y8ZG10KS-9902RFFR},01/06/2010 08:36:11,MPM0220,PC-2344,Connect
{X9X2-R6GN21SZ-8217SMTT},01/06/2010 08:37:36,DPM0423,PC-2567,Disconnect
{B9V5-G1JB30SH-0567GFDD},01/06/2010 08:38:26,VTT0385,PC-5027,Disconnect
{V8T5-U8AF80RI-4093LIHA},01/06/2010 08:39:08,MDM0625,PC-4984,Connect
{U4H7-E8BG55CH-9912ORFJ},01/06/2010 08:39:20,HAH0760,PC-1038,Connect
{J6S4-K2LM02AE-1710XMBZ},01/06/2010 08:40:52,AJN0607,PC-8303,Connect
{Y7F6-U6SN25AU-9693JLDY},01/06/2010 08:41:05,MPM0220,PC-2344,Disconnect
{Z3I0-C9IA17HL-3612KTXY},01/06/2010 08:41:29,IIW0249,PC-0843,Connect
{Y4J2-K2FX24SQ-6538EHKD},01/06/2010 08:41:36,MDM0625,PC-4984,Disconnect
{P8H9-K2ST73PZ-4413NYGK},01/06/2010 08:42:54,VMJ0546,PC-9000,Connect
{I8D9-Y2CF66UC-3013MQZT},01/06/2010 08:43:11,HCM0267,PC-7651,Disconnect
{T8H4-W6EJ08RE-0551NEFT},01/06/2010 08:43:21,JDF0593,PC-6301,Connect
{F9V6-G9FS90JZ-3657NTJK},01/06/2010 08:44:31,AIB0948,PC-8245,Disconnect
{S2A0-S5HN98GZ-9237CRNE},01/06/2010 08:45:03,MPM0220,PC-2344,Connect
{Q3E3-T8OY33UA-4984NBNL},01/06/2010 08:45:36,BMG0917,PC-6688,Connect
{M3F1-A3DK11MU-9607MAKY},01/06/2010 08:46:43,VIA0063,PC-2684,Connect
{B1B6-O3SQ55AW-9162ERYQ},01/06/2010 08:46:47,SGM0021,PC-1528,Disconnect
{Q5W9-Z0MB85YE-9346QYKE},01/06/2010 08:46:57,HSB0196,PC-8001,Connect
{M1Z4-S1YN55MY-0969NLBK},01/06/2010 08:48:14,LRR0148,PC-4275,Disconnect
{H5M1-L6KE99WA-3740DEKC},01/06/2010 08:48:52,AJF0370,PC-8651,Connect
{H4H0-A7VD64AA-4271JWEW},01/06/2010 08:49:23,IBB0359,PC-1069,Connect
{P9M4-Y0LG11GX-3682PSTM},01/06/2010 08:50:33,IBB0359,PC-4195,Connect
{R5F6-W9AW99GV-2698HFSM},01/06/2010 08:51:05,TSR0676,PC-9227,Connect
{O6I4-T7KQ48IR-8203IKNA},01/06/2010 08:51:54,IBB0359,PC-1069,Disconnect
{P9S1-K3DS70BD-2100MDCR},01/06/2010 08:52:00,MPM0220,PC-2344,Disconnect
{U0G6-M3LM93WN-0021BXFJ},01/06/2010 08:52:18,AJN0607,PC-8303,Disconnect
{W4O9-D0IX83CL-0974YBND},01/06/2010 08:52:18,IJM0444,PC-8734,Connect
{Q3U8-Y9SN87GF-2359OHOS},01/06/2010 08:53:17,IBB0359,PC-4195,Disconnect
{K6W2-I9IY13XJ-6135VBUW},01/06/2010 08:53:31,HSB0196,PC-8001,Disconnect
{G4F5-G5PN90QU-4726MNQO},01/06/2010 08:54:25,IIW0249,PC-0843,Disconnect
{O0S8-B2HD19QB-8046VIBB},01/06/2010 08:54:47,MDM0625,PC-4984,Connect
{N0T7-R3DG63HV-3127GGZU},01/06/2010 08:54:47,VMJ0546,PC-9000,Disconnect
{R4L4-F0RA09FA-1834TBPX},01/06/2010 08:55:05,DMK0257,PC-1279,Disconnect
{A0G8-R7ZQ61JZ-4431XDKK},01/06/2010 08:55:20,IBB0359,PC-4195,Connect
{V2J1-A6OF53NR-4507CAPL},01/06/2010 08:55:23,AKR0057,PC-2879,Connect
{G9D7-Q8RH35UG-1633WXZR},01/06/2010 08:55:28,LCB0664,PC-3196,Connect
{R6A8-X1GL46BA-5621YNGW},01/06/2010 08:56:25,LCB0664,PC-3196,Disconnect
{B0E6-J5NA53SD-9544LPNO},01/06/2010 08:57:33,JCG0316,PC-9245,Disconnect
{C3B8-N5IQ00EF-1078VMNL},01/06/2010 08:57:41,HSB0196,PC-8001,Connect
{U4E2-N3QF68DY-6291WUCL},01/06/2010 08:57:50,NOB0181,PC-3446,Connect
{W3R0-D3PD40QK-1215JXGH},01/06/2010 08:58:05,VIA0063,PC-2684,Disconnect
{S7A7-S6TD96HO-8256RWUN},01/06/2010 08:59:34,AJF0370,PC-8651,Disconnect
{F7H5-N2ZQ27JN-7621TFTA},01/06/2010 09:00:35,RSC0089,PC-9929,Connect
{K3J8-F6FL02CP-9090ZJJB},01/06/2010 09:00:40,LCC0819,PC-8192,Connect
{Q8B3-A9MR49VH-4821SOWR},01/06/2010 09:01:00,RUM0880,PC-8592,Connect
{P6A5-E4GT10JF-9914XNGE},01/06/2010 09:01:06,RSC0089,PC-9929,Disconnect
{V0B7-D2NU13QR-4087TIPO},01/06/2010 09:01:18,MLL0598,PC-0189,Disconnect
{I4U9-W5SB97PH-3158JGPG},01/06/2010 09:01:24,LCB0664,PC-3196,Connect
{N5Q6-E9GG52XH-7241XGLY},01/06/2010 09:01:39,DIW0118,PC-0174,Connect
{K5M0-V5NC93GC-0878DLVJ},01/06/2010 09:01:53,FOB0756,PC-6204,Connect
{E3K3-O1NJ88QN-9934MXQT},01/06/2010 09:01:57,VTT0385,PC-5027,Connect
{B2D5-R2WB21IT-8414IAKJ},01/06/2010 09:02:20,HVF0067,PC-9939,Disconnect
{A0X3-P8XJ24XX-3245QFLQ},01/06/2010 09:02:48,OBH0499,PC-7989,Disconnect
{P2Z9-U8RA02NW-2934WPTP},01/06/2010 09:02:49,IBB0359,PC-4195,Disconnect
{T0G9-L0XF52VZ-7404IELM},01/06/2010 09:04:20,BMG0917,PC-6688,Disconnect
{H8D2-A9SG56PW-2857WJTB},01/06/2010 09:05:34,DBB0384,PC-4243,Connect
{K6Z3-X9SQ79XQ-8210ZYZA},01/06/2010 09:05:45,DBB0384,PC-4243,Disconnect
{W9C6-V2GQ89AT-7608VKLR},01/06/2010 09:05:56,SAA0999,PC-4559,Connect
{U8S5-K6VB90XQ-4529LRKV},01/06/2010 09:06:13,HXL0968,PC-0623,Disconnect
{U3U7-E6YX92CC-1226WYJW},01/06/2010 09:07:15,CTA0020,PC-3118,Connect
{I3L2-A4GD75FQ-0902PMQE},01/06/2010 09:07:25,LCB0664,PC-3196,Disconnect
{R9Z3-I3DQ96JN-6276IJZD},01/06/2010 09:07:31,VIA0063,PC-2684,Connect
{F4O8-U4MG44XK-1015JFSC},01/06/2010 09:08:37,VTT0385,PC-5027,Disconnect
{Q5Z9-D4GU46AG-2965MCJV},01/06/2010 09:09:14,JJH0613,PC-9171,Connect
{K1B5-X1DF93JD-4883DVIA},01/06/2010 09:09:26,FSC0601,PC-9066,Connect
{J6G5-W9JJ17OP-8215LDDO},01/06/2010 09:10:00,IJM0444,PC-8734,Disconnect
{J1A1-Y4GG23EG-3891ZRUC},01/06/2010 09:10:06,JFC0557,PC-9179,Connect
{S7G3-H9DB96MW-1681NFPJ},01/06/2010 09:10:55,IIW0249,PC-0843,Connect
{B1G0-O6GZ89LK-2004UKDY},01/06/2010 09:11:45,TSR0676,PC-9227,Disconnect
{T5R5-N7FG75AP-6325VQBL},01/06/2010 09:11:54,JCR0172,PC-6713,Connect
{I4L9-Z2UR49MZ-4109RPWC},01/06/2010 09:11:58,OBH0499,PC-7989,Connect
{B0C9-O4MM59MX-8008UXNS},01/06/2010 09:13:27,JDB0169,PC-7502,Connect
{U7D8-P8RD03KF-1377LQHO},01/06/2010 09:13:47,JFC0557,PC-9179,Disconnect
{A8Z5-V7JB57SI-7092GOFE},01/06/2010 09:14:12,HPH0075,PC-2417,Connect
{H8Z2-H2ZS02VR-6249MABP},01/06/2010 09:14:21,HWW0436,PC-8391,Connect
{R8E0-P2PL11DS-7156RTVL},01/06/2010 09:14:29,HWW0436,PC-8391,Disconnect
{Y8L6-N2LS18NV-9699EECQ},01/06/2010 09:14:41,CAM0681,PC-4953,Connect
{V2Z7-D3AW02QH-4854TDHC},01/06/2010 09:14:56,MVB0515,PC-3476,Connect
{J7N3-L2SN92JC-2466QUMR},01/06/2010 09:15:23,CAB0614,PC-6638,Connect
{J8N9-C4KX17QD-5282YHIO},01/06/2010 09:15:31,RAR0725,PC-4159,Connect
{V9A6-C5DH14VG-7267QBYC},01/06/2010 09:15:37,LCB0664,PC-3196,Connect
{C1I7-N2KC86MY-9161PDSW},01/06/2010 09:15:39,CTA0020,PC-3118,Disconnect
{O6E9-S2CV59EH-7151QCTR},01/06/2010 09:16:02,MVB0515,PC-3476,Disconnect
{I5M0-A2KJ89KJ-0766CANC},01/06/2010 09:16:41,MVB0515,PC-3476,Connect
{O9U1-S7AK70MA-4171OAQO},01/06/2010 09:17:32,VIA0063,PC-2684,Disconnect
{X9P7-F5VV97PT-7820YOYH},01/06/2010 09:17:42,CIM0271,PC-3291,Disconnect
{M1I9-O9LW06DW-7503WEAW},01/06/2010 09:17:45,MPM0220,PC-2344,Connect
{M1L3-E2ZX68VW-4625BBXH},01/06/2010 09:17:58,RUM0880,PC-8592,Disconnect
{L1I0-C4XT04YF-3735HQXI},01/06/2010 09:18:05,JDF0593,PC-6301,Disconnect
{R0M8-F6UT81RJ-0830YTVU},01/06/2010 09:19:13,AKR0057,PC-2879,Disconnect
{S5G7-Z2NG20XF-2073RYSE},01/06/2010 09:19:24,HSB0196,PC-8001,Disconnect
{F4B3-I9NP03BQ-7084GSGV},01/06/2010 09:19:33,MDM0625,PC-4984,Disconnect
{K0L9-L9UY16MS-6994NNIV},01/06/2010 09:19:45,SAA0999,PC-4559,Disconnect
{F7O4-X7PN55MB-0919HKYK},01/06/2010 09:20:01,OBH0499,PC-7989,Disconnect
{I5S1-F6PM75NG-8859OEAL},01/06/2010 09:20:09,HDH0928,PC-0252,Connect
{I8V4-W9HG26JK-8901NUEP},01/06/2010 09:20:31,PNL0301,PC-5611,Connect
{D3Y8-G5UO35CN-7413UDBQ},01/06/2010 09:20:50,IIW0249,PC-0843,Disconnect
{Z6I2-E3WM84SS-2971GTSV},01/06/2010 09:20:55,MVB0515,PC-3476,Disconnect
{D4N4-Z3DE36MI-0314PYXU},01/06/2010 09:21:19,MTB0620,PC-9348,Connect
{T7A5-D4DL72UR-7925NWVP},01/06/2010 09:21:24,JBD0616,PC-1479,Connect
{L9V9-Q6MO88EU-3041IIED},01/06/2010 09:24:02,JBD0616,PC-1479,Disconnect
{P3F5-I5GV04NT-5910EPPV},01/06/2010 09:24:22,HDH0928,PC-0252,Disconnect
{R8S8-A0TU79KV-8564TTIO},01/06/2010 09:24:26,ATP0662,PC-4127,Connect
{Z7H8-H6YI91HA-1011NSLR},01/06/2010 09:25:13,MTB0620,PC-9348,Disconnect
{F2T1-B0GT15KK-0706CXVR},01/06/2010 09:25:47,IKP0472,PC-3842,Connect
{F2J5-K4JG84RP-5719HLRB},01/06/2010 09:25:54,JJH0613,PC-9171,Disconnect
{Z6T3-V3UL72TQ-0287DGPA},01/06/2010 09:25:59,UAD0771,PC-2499,Connect
{D5M4-L0FF07SG-2621IYZF},01/06/2010 09:26:24,IKP0472,PC-3842,Disconnect
{W6Z2-H2EV25JK-6376QRAQ},01/06/2010 09:27:25,RAR0725,PC-4159,Disconnect
{H1N1-T2WK68RN-8562IIVB},01/06/2010 09:28:48,XHW0498,PC-9840,Connect
{D0Q9-A6TV86JW-8017BUHP},01/06/2010 09:29:23,LCC0819,PC-8192,Disconnect
{F0S3-V4EK76CD-8399TZIB},01/06/2010 09:30:01,JCR0172,PC-6713,Disconnect
{I9E2-Y6CH22SG-0472HMZG},01/06/2010 09:30:18,MPM0220,PC-2344,Disconnect
{F7M9-U2PQ34GU-6597EVTT},01/06/2010 09:30:34,DLM0051,PC-0166,Connect
{L4F6-O1FW29BE-6010ZNGI},01/06/2010 09:30:56,UAD0771,PC-2499,Disconnect
{Z7M7-Z2OM56UL-6276ABFS},01/06/2010 09:31:12,AVM0947,PC-0285,Connect
{D2P0-L3YF85XY-4483MABV},01/06/2010 09:31:12,CGB0637,PC-8508,Connect
{P4G6-D1TW29ZL-7696YSND},01/06/2010 09:31:32,JFC0557,PC-9179,Connect
{Q6I2-R1MD80IT-5081UFMJ},01/06/2010 09:31:37,LCB0664,PC-3196,Disconnect
{J8J3-P9ZQ83BO-2008LRVQ},01/06/2010 09:32:14,LBF0214,PC-3819,Connect
{O3X0-R6MZ14KK-0660SNCU},01/06/2010 09:32:22,AIB0948,PC-8245,Connect
{V9T1-C6UB49VN-4075WLAJ},01/06/2010 09:32:24,DIB0081,PC-9524,Connect
{S6R2-I9RB69BH-6851RTSE},01/06/2010 09:32:30,VIA0063,PC-2684,Connect
{Q3L4-K3UK57DU-5623XSED},01/06/2010 09:33:23,MBJ0312,PC-5250,Connect
{Q5V3-H7ZL42LM-3228JLLA},01/06/2010 09:33:37,AIB0948,PC-8245,Disconnect
{O1Q8-I4HY48WR-3654EDSR},01/06/2010 09:34:35,AJN0607,PC-8303,Connect
{Q4V8-C9DY93CA-4760VFMQ},01/06/2010 09:35:00,CGB0637,PC-8508,Disconnect
{O2U7-G3CA03AI-7417ACNA},01/06/2010 09:35:01,KWE0082,PC-1933,Connect
{L0C6-A7TO73UG-1035QMTW},01/06/2010 09:35:27,SAA0999,PC-4559,Connect
{C8G8-L1DE60IW-0598IRGB},01/06/2010 09:35:46,FOB0756,PC-6204,Disconnect
{M0X7-P7XZ69WB-4480CLCC},01/06/2010 09:36:05,DLM0051,PC-0166,Disconnect
{V9P1-Q1OK72YL-5702TRQB},01/06/2010 09:36:34,HPH0075,PC-2417,Disconnect
{E6H9-J2BS65DW-4642PZOG},01/06/2010 09:36:37,JDB0169,PC-7502,Disconnect
{W1I1-W5NZ97MI-7509JJEI},01/06/2010 09:37:11,IBB0359,PC-4195,Connect
{C4M5-S9QM80YB-9607REZV},01/06/2010 09:37:32,TNM0961,PC-2030,Connect
{D1Z0-S6LX03CG-8617BQJA},01/06/2010 09:38:15,AHM0410,PC-3686,Connect
{X2B6-G5GI44MV-8051HOQS},01/06/2010 09:39:12,AVM0947,PC-0285,Disconnect
{B7A5-Q7TI44IG-2642BRUX},01/06/2010 09:39:41,JFC0557,PC-9179,Disconnect
{D8W4-K4ZI36KV-5262SZXG},01/06/2010 09:40:10,DPM0423,PC-2567,Connect
{P9J3-M7MF13QJ-9900PBUV},01/06/2010 09:41:06,CGB0637,PC-8508,Connect
{K6E4-Q7LD98TI-0417YJJX},01/06/2010 09:42:10,CGB0637,PC-8508,Disconnect
{A8L4-E4RE31EV-8541SHDI},01/06/2010 09:42:35,MPM0220,PC-2344,Connect
{N5G6-D5TH77JA-1136GYDU},01/06/2010 09:42:51,DIB0081,PC-9524,Disconnect
{D7P1-I5LX92JA-3276DEUX},01/06/2010 09:43:08,AJN0607,PC-8303,Disconnect
{S1K0-C0AG72GO-1981ZKLO},01/06/2010 09:43:24,BRM0995,PC-0768,Connect
{R1W7-U0SH85HZ-0090KCJU},01/06/2010 09:43:36,AVM0947,PC-0285,Connect
{V9F7-N6HS44ET-0550CSRY},01/06/2010 09:45:26,LBF0214,PC-3819,Disconnect
{Q9L5-Y9ZM76SZ-8354XWKT},01/06/2010 09:46:18,MBJ0312,PC-5250,Disconnect
{R2M3-B7UL28DB-3259TMXX},01/06/2010 09:46:27,BJM0111,PC-6866,Connect
{Q5A3-S4HS94GQ-8257SCTT},01/06/2010 09:47:02,HCM0267,PC-7651,Connect
{G3U6-W8YL93XJ-1744NAKF},01/06/2010 09:47:15,BRM0995,PC-0768,Disconnect
{B3G9-Y6YL48LF-0398YQTY},01/06/2010 09:47:24,MPM0220,PC-2344,Disconnect
{I0G6-K0HQ64BH-1571WXDQ},01/06/2010 09:47:24,SAA0999,PC-4559,Disconnect
{D9W0-M0XC70FV-4618NRGQ},01/06/2010 09:47:39,CAB0614,PC-6638,Disconnect
{B4B8-A2SS33BI-4287TOTJ},01/06/2010 09:49:22,CGB0637,PC-8508,Connect
{J8G3-A5ZV90UE-5303CZPQ},01/06/2010 09:49:34,LCB0664,PC-3196,Connect
{X6S7-O7RN16JX-6467JMON},01/06/2010 09:49:48,LCB0664,PC-3196,Disconnect
{G3N1-T8WH36ZN-7752QVXS},01/06/2010 09:50:41,NWT0098,PC-4667,Connect
{I3F3-H1CR05RC-4389MVUB},01/06/2010 09:51:03,RMW0542,PC-7543,Connect
{D5D4-Z0YH60XF-9482CEHG},01/06/2010 09:51:21,XHW0498,PC-9840,Disconnect
{R7L8-Z9AZ94JL-5081XWQZ},01/06/2010 09:51:55,DLM0051,PC-0166,Connect
{F9N8-H6ZA17SK-1004FSLK},01/06/2010 09:52:58,AHM0410,PC-3686,Disconnect
{M7Q2-O9TH12ET-0345KXNM},01/06/2010 09:53:03,JDB0169,PC-7502,Connect
{T9K9-Z6YV85NA-3988NWBR},01/06/2010 09:53:07,FSC0601,PC-9066,Disconnect
{U6O3-X8YC54CX-6658IMTN},01/06/2010 09:54:34,HSB0196,PC-8001,Connect
{H9M8-Y1OB17IP-2208AULT},01/06/2010 09:55:08,IBB0359,PC-4195,Disconnect
{U7Q7-V2TG80AO-4056KUPR},01/06/2010 09:55:24,RHO0732,PC-6232,Connect
{H7I0-I2NO69RE-1605TFDU},01/06/2010 09:55:45,IRM0931,PC-7188,Connect
{A8L4-C5LT74ZG-6222KHHB},01/06/2010 09:56:45,LCB0664,PC-3196,Connect
{H8U5-A5XV65DL-0050MPUH},01/06/2010 09:57:27,SMY0792,PC-5923,Connect
{Y1O8-V5RS93EA-4416NPMM},01/06/2010 09:57:38,CGB0637,PC-8508,Disconnect
{I5T4-D0UU54UF-1452LQHS},01/06/2010 09:58:06,MDM0625,PC-4984,Connect
{W2O0-D4VL77JH-9082ABEQ},01/06/2010 09:58:42,PDH0716,PC-0379,Connect
{H0F8-P0HX75NH-9250PNZH},01/06/2010 09:59:09,NOB0181,PC-3446,Disconnect
{H3R4-X3FL34PI-0506IDYD},01/06/2010 09:59:13,JBD0616,PC-1479,Connect
{S1N4-Q3HU82NE-3286JRUI},01/06/2010 10:00:05,RAR0725,PC-4159,Connect
{S4I1-V1NV21KV-4873ABUF},01/06/2010 10:00:26,KKW0879,PC-2531,Connect
{M2I7-E9GG86HJ-7544HBMZ},01/06/2010 10:01:41,DLM0051,PC-0166,Disconnect
{J8T6-P8NO30HY-4016OLQI},01/06/2010 10:01:51,HRL0540,PC-1117,Connect
{H0W4-J0TF61GD-3983AHKH},01/06/2010 10:02:04,JDB0169,PC-7502,Disconnect
{L1Z0-N4GU00LF-4863XXVZ},01/06/2010 10:03:58,JBD0616,PC-1479,Disconnect
{A2U2-Q1DC00NC-8822EBNI},01/06/2010 10:05:02,MLL0598,PC-0189,Connect
{P3G9-L9EZ87PA-4782OYGO},01/06/2010 10:05:09,BRB0355,PC-9896,Connect
{E6T3-W9FS30VJ-0385BFNZ},01/06/2010 10:05:46,JDF0593,PC-6301,Connect
{U8Z1-S5KH23BX-4802HMKT},01/06/2010 10:05:48,CAS0507,PC-8739,Connect
{S3D0-S1MS21FL-4125NFYN},01/06/2010 10:05:56,GCS0571,PC-8290,Connect
{D5Q2-V8AP13VK-2707DETD},01/06/2010 10:06:58,AJF0370,PC-8651,Connect
{X8U4-L5HA40SR-3825XBXO},01/06/2010 10:07:06,DPM0423,PC-2567,Disconnect
{M8Q4-I8DZ96FY-0843DQWM},01/06/2010 10:07:11,BSS0369,PC-3672,Connect
{K8U6-I0US74TL-9800LDKS},01/06/2010 10:09:00,VTT0385,PC-5027,Connect
{E0Q5-N7JN55RI-6517ITFD},01/06/2010 10:09:05,JDB0169,PC-7502,Connect
{B9J0-Y2ZR50AK-8214JOZW},01/06/2010 10:09:18,MLL0598,PC-0189,Disconnect
{D8M6-B1QR02ES-6235ECME},01/06/2010 10:09:26,HCL0651,PC-8314,Connect
{Z1Q5-B7XR96KM-6653JUTL},01/06/2010 10:10:06,JDB0169,PC-7502,Disconnect
{D6V9-W9NN75DH-1385JNWP},01/06/2010 10:10:14,AJF0370,PC-8651,Disconnect
{K5C2-M2RK90QF-5882CRLV},01/06/2010 10:10:16,EGD0132,PC-4211,Connect
{Z3L3-V9UD69IH-7874EEYN},01/06/2010 10:10:44,NWT0098,PC-4667,Disconnect
{Q5N5-Z4YA77EC-9187SPZY},01/06/2010 10:11:06,RHO0732,PC-6232,Disconnect
{I0X6-W3LX78MX-2078NLKY},01/06/2010 10:11:48,LCB0664,PC-3196,Disconnect
{D4P9-O4PO19DA-7332JXAC},01/06/2010 10:12:04,FOB0756,PC-6204,Connect
{Q9Z0-H9PF08XA-7479SRBW},01/06/2010 10:12:07,BMT0528,PC-0202,Connect
{R0A6-N4EJ17GG-5106VNWN},01/06/2010 10:12:16,CCL0068,PC-7699,Connect
{P9H6-K5KY60HN-5927WQGB},01/06/2010 10:13:45,CHM0821,PC-7933,Connect
{E5G6-A1KC22VS-9029KQHT},01/06/2010 10:13:51,AVM0947,PC-0285,Disconnect
{W5D3-F6HZ64AD-8400ZFOM},01/06/2010 10:14:56,DIW0118,PC-0174,Disconnect
{U2C2-Y2PV03SL-5244UEVK},01/06/2010 10:15:34,BJM0111,PC-6866,Disconnect
{G7H1-B6CK33RR-6848IDTD},01/06/2010 10:15:49,BJM0111,PC-6866,Connect
{E0J5-O2IF29FX-3431XNQP},01/06/2010 10:15:55,BJM0111,PC-6866,Disconnect
{J3W2-I4MF11XZ-7294QSKG},01/06/2010 10:16:44,EGD0132,PC-4211,Disconnect
{J7C5-A9SJ88YX-0743RMDA},01/06/2010 10:16:53,IBB0359,PC-4195,Connect
{U2B4-X7GA26RE-5185OSLV},01/06/2010 10:17:27,BRB0355,PC-9896,Disconnect
{E1W2-B0LG73TR-8582OOAC},01/06/2010 10:17:41,DIB0081,PC-9524,Connect
{X8J1-K1QL99GN-4154INJG},01/06/2010 10:17:42,VIA0063,PC-2684,Disconnect
{D8R5-D2QP89GY-1137URGE},01/06/2010 10:17:52,DIB0081,PC-9524,Disconnect
{K5D8-Q6XG12PH-4886SCJN},01/06/2010 10:18:15,BJM0111,PC-6866,Connect
{T8Y0-X6MO29EM-9353ZTDZ},01/06/2010 10:18:54,AIB0948,PC-8245,Connect
{S7E7-M4HQ62FM-8506DFCX},01/06/2010 10:18:59,BJM0111,PC-6866,Disconnect
{J9O0-Y6RI33PA-2654ISRF},01/06/2010 10:19:02,CAS0507,PC-8739,Disconnect
{X0H3-F4DC10IZ-6116XVCF},01/06/2010 10:19:08,RMW0542,PC-7543,Disconnect
{U2V4-U5NI68OX-2138BVOD},01/06/2010 10:21:12,BBG0325,PC-6609,Connect
{J3Q1-O0HE95IL-9010BXGG},01/06/2010 10:22:34,CTA0020,PC-3118,Connect
{X8E2-Q2GI14OM-5060WGAH},01/06/2010 10:22:49,VSS0154,PC-6055,Connect
{C3W0-I8XF28QZ-9078CEEZ},01/06/2010 10:22:58,CLB0774,PC-7029,Connect
{B2V2-V8AM42FY-8895ZVWW},01/06/2010 10:23:09,BBG0325,PC-6609,Disconnect
{G1P7-T6HP48XT-1263MODL},01/06/2010 10:24:17,DMK0257,PC-1279,Connect
{X0F2-V2YE96CC-8627SSFG},01/06/2010 10:24:48,VTT0385,PC-5027,Disconnect
{J0L7-I9YP74MG-2415PGSS},01/06/2010 10:25:16,IBB0359,PC-4195,Disconnect
{G7B3-Y6JA30IY-8647GENF},01/06/2010 10:25:46,MLL0598,PC-0189,Connect
